date,Hospitalized Census 5%,Hospitalized Census 25%,Hospitalized Census Median,Hospitalized Census 75%,Hospitalized Census %95,ICU Census 5%,ICU Census 25%,ICU Census Median,ICU Census 75%,ICU Census %95,Vent Census 5%,Vent Census 25%,Vent Census Median,Vent Census 75%,Vent Census %95,Hospitalized Admits 5%,Hospitalized Admits 25%,Hospitalized Admits Median,Hospitalized Admits 75%,Hospitalized Admits %95,ICU Admits 5%,ICU Admits 25%,ICU Admits Median,ICU Admits 75%,ICU Admits %95,Vent Admits 5%,Vent Admits 25%,Vent Admits Median,Vent Admits 75%,Vent Admits %95
2020-09-14,0.0045398342000000005,0.23112663860000002,1.247004128,4.3031798539,17.4650407408,2.8766710000000086e-05,0.0131627597,0.3124860222,1.33706860465,5.1401983664,0.0002232143,0.0110213544,0.2919570965,1.3550561125,5.2881062949,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-09-15,0.0041645191,0.2194074067,1.2178493895,4.270963032225,17.55498814979442,2.52564e-05,0.011716851200000001,0.296688575,1.2720466422,5.2942365863,0.0001991513,0.0099861137,0.2717330788,1.3036062442,5.295323211969934,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-09-16,0.0038449361,0.2018978522,1.1327944576,4.1324210546,17.4108427316,2.08598e-05,0.0101492121,0.2852772675,1.2518672207,5.0132444373,0.0001776824,0.008896166300000001,0.2613889943,1.248180248,5.5339095313,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-09-17,0.0035550307,0.2074246341,1.119853354,4.0800176252,16.568302406,1.65472e-05,0.0090697508,0.2708042393,1.2351221352,5.297812908644761,0.0001585279,0.008127479200000001,0.2351705705,1.283717325,5.3129354125,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-09-18,0.0032184753000000003,0.1890146564,1.0923432917,4.1022691991,18.0191734043,1.31262e-05,0.0083830536,0.2576920414,1.3544679386,5.1218351381,0.00014143830000000002,0.0074252117,0.22806855780000002,1.3252326167000001,5.4325250101,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-09-19,0.0028725096000000003,0.181954009,1.11947446,3.9545453556,17.1686985827,1.04125e-05,0.007573390100000001,0.2502598374,1.327045622,5.0465762173,0.000126191,0.0067836247,0.2292858671,1.3299738827,5.0493426874,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-09-20,0.0025944180000000002,0.1787609315,1.0779916681,3.7801890256,17.2124233355,8.2598e-06,0.006720472000000001,0.2603538439,1.3053463264,5.0238412885,0.0001125874,0.006197475,0.21881276430000002,1.2852873729,5.2889902742,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-09-21,0.0024055382,0.16914067430000002,1.1016310154,3.9567839866,16.6027942502,6.748100000000001e-06,0.0060720667,0.2451994395,1.3025431947000001,5.1027621469,0.0001004502,0.0056619726000000006,0.220335954,1.26630506,5.6135400977,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-09-22,0.0022235579,0.1515315208,1.13797359,3.7626649938,16.0499528548,5.4156e-06,0.0054594827000000005,0.2438428282,1.261367589,5.16077749,8.962150000000001e-05,0.005172741000000001,0.21719131100000003,1.3013684496,5.1629737876,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-09-23,0.0020604215,0.1410318777,1.1011257797,3.6992961089,16.1720560085,4.5876e-06,0.0049773844,0.23545447500000002,1.2342806511,4.9600962021,7.996010000000001e-05,0.0047257823,0.2008219685,1.2326395312,5.271176087184938,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-09-24,0.0018641542,0.1365532989,1.0989601781,3.6443031204,15.9356220055,3.9634e-06,0.0047515445000000005,0.23720181910000002,1.1624119368999999,4.898580672134676,7.05374e-05,0.00458402035,0.1911268417,1.1705882629,5.2144143575,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-09-25,0.0016700674,0.1245057437,1.0276561099,3.5455226313,15.3882053256,3.424e-06,0.0042964541,0.22489638380000002,1.0567086263499998,4.8820042481,6.25064e-05,0.0041305547000000005,0.1730293829,1.0824390319,5.2207752773,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-09-26,0.0015102902000000001,0.1135210965,0.9840772446,3.5075743132,15.7465503882,2.9581e-06,0.0037718139,0.20874641765000002,1.1143361157,4.6865366834,5.67881e-05,0.0036035672000000003,0.1664385633,1.0888333586,5.440846168,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-09-27,0.0013712787,0.10350558100000001,0.93382280235,3.5374115922,15.60093750701995,2.5556e-06,0.0034688668,0.19289673000000002,1.1305362438,4.6733588093,5.06662e-05,0.0032921954,0.1613521477,1.1150442738,5.3169819512,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-09-28,0.001277077100000001,0.0966789873,0.940499744,3.4416628381,15.6456477563,2.2282e-06,0.0031545761,0.1799193234,1.156918708,4.6550162419,4.5204300000000004e-05,0.0030077281,0.1513687739,1.0840247549,5.3442493948,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-09-29,0.0011624126750000015,0.09013298160000001,0.9504724225000001,3.2676142243,15.971286867900002,1.9070000000000001e-06,0.0030130429,0.1826977744,1.1001780122,4.5904283628,4.0331200000000004e-05,0.0027688277,0.1558858671,1.0716361491,5.2226233455,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-09-30,0.0010536992700000006,0.08671391290000001,0.9083447755,3.4178588763,16.3327518287,1.7795e-06,0.0027056875,0.1769706799,1.0626487323,4.3909063366,3.6072800000000005e-05,0.0025104092,0.1452082248,1.0512269788,5.0393633837,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-10-01,0.0009603678,0.0809448911,0.89896047575,3.2388788159,16.3450886296,2.6875e-06,0.0024296849,0.1677815272,1.0546863146,4.4255220528,3.26923e-05,0.0022934934,0.1417466992,1.0448469211,5.2046255573,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-10-02,0.0008879272,0.07656439300000001,0.8818175156,3.3042592355,16.8049604529,2.5582e-06,0.0022573283,0.1511999159,1.0125449132,4.4478794396,2.86434e-05,0.0022319264,0.13319720300000001,1.0087148059,5.1652897391,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
2020-10-03,0.0008113104,0.0703135713,0.8540616425,3.2914851581,16.2067441708,2.092e-06,0.00202079,0.1414231688,1.066507321,5.1920548668,2.55556e-05,0.0020162359,0.12796635920000002,1.0385819874,5.4215705152,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
